"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITF52","Matera","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",94,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",204,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",99,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",152,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",623,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",444,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",1245,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",447,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",1218,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",26001,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",5733,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",17,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",4,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",7,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",8,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",10,,
"ITF34","Avellino","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",2,,
"ITF34","Avellino","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",3,,
"ITF34","Avellino","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",10,,
"ITF34","Avellino","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",17,,
"ITF34","Avellino","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",10,,
"ITG17","Catania","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",61,,
"ITG17","Catania","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",49,,
"ITG17","Catania","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",53,,
"ITG17","Catania","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",652,,
"ITG17","Catania","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",233,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",72,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",3,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",116,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",1063,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",437,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2020","2020",1,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2021","2021",9,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",12,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2023","2023",3,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",18,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",28,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",31,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",53,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",55,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2021","2021",2,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",6,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2019","2019",19,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2020","2020",8,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2021","2021",12,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2022","2022",6115,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2023","2023",839,,
"ITD41","Pordenone","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",13,,
"ITD41","Pordenone","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",3,,
"ITD41","Pordenone","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",12,,
"ITD41","Pordenone","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",19,,
"ITD41","Pordenone","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",37,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",117,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",60,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",61,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",1195,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",358,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","9","total","UA","Ukraine","ALL1","international protection","2019","2019",5,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","9","total","UA","Ukraine","ALL1","international protection","2020","2020",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","9","total","UA","Ukraine","ALL1","international protection","2021","2021",5,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","9","total","UA","Ukraine","ALL1","international protection","2022","2022",990,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","9","total","UA","Ukraine","ALL1","international protection","2023","2023",138,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",114,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",82,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",308,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",552,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",516,,
