"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","POSIZPROF","Professional status","CARATT_OCC","Temporary employees","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",2034.527,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",2111.765,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",2117.269,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019","2019",693.591,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q1","Q1-2019",674.442,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q2","Q2-2019",712.841,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q4","Q4-2019",689.296,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q3","Q3-2019",697.784,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020","2020",669.191,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q2","Q2-2020",651.792,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q1","Q1-2020",684.645,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q3","Q3-2020",670.277,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",670.051,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",687.067,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",725.036,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",717.47,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",632.432,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",676.668,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",697.93,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",741.237,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",705.152,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",731.458,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",737.651,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",725.883,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",696.534,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",718.006,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",728.857,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",726.483,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019","2019",708.493,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q1","Q1-2019",708.634,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q2","Q2-2019",712.132,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q4","Q4-2019",702.847,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q3","Q3-2019",710.36,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020","2020",647.153,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q2","Q2-2020",615.794,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q1","Q1-2020",673.364,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q3","Q3-2020",649.038,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",650.417,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",670.618,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",713.849,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",730.159,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",631.796,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",651.356,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",684.726,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",714.595,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",699.111,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",714.725,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",711.887,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",729.675,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",714.571,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",722.296,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",746.66,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",737.111,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019","2019",532.992,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q1","Q1-2019",516.018,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q2","Q2-2019",543.917,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q4","Q4-2019",534.909,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q3","Q3-2019",537.122,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020","2020",516.199,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q2","Q2-2020",500.517,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q1","Q1-2020",528.589,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q3","Q3-2020",532.951,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",502.741,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",538.555,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",565.042,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",544.813,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",474.41,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",544.724,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",557.806,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",577.28,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",537.275,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",569.038,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",596.147,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",557.708,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",518.695,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",532.036,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",558.221,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",570.299,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019","2019",523.535,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q1","Q1-2019",512.246,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q2","Q2-2019",522.596,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q4","Q4-2019",510.066,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q3","Q3-2019",549.233,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020","2020",484.98,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q2","Q2-2020",462.155,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q1","Q1-2020",508.32,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q3","Q3-2020",496.194,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",473.251,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",483.797,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",512.825,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",510.887,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",450.765,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",467.607,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",507.861,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",508.954,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",523.399,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",524.857,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",518.3,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",484.744,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",488.568,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",509.252,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",524.569,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",521.158,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019","2019",311.559,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q1","Q1-2019",290.679,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q2","Q2-2019",311.935,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q4","Q4-2019",323.262,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2019-Q3","Q3-2019",320.36,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020","2020",284.168,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q2","Q2-2020",265.074,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q1","Q1-2020",265.315,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q3","Q3-2020",310.556,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",295.727,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",279.956,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",275.957,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",273.347,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",266.702,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",261.233,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",311.205,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",280.685,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",263.498,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",268.224,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",292.901,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",279.205,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",251.428,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",270.944,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",282.315,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",288.701,,
